199,Treetop Haven in the City,"Our space is unique in that it's completely private, affordable, quiet, clean, and with all the amenities you would find in a regular home.  It is also not fancy, but homey.  Think of a place you would find in a relative's home. We have just redone the deck and it's lovelier than ever.      We provide natural fiber linens and towels but no feathers or other allergen.    Pets of any kind are not allowed.  The neighborhood is quiet and safe.",Boston,"West McGraw Street, Seattle, WA 98119, United States",42.31864,-71.10641,5,87853,123700,35847,4.5,,,
200,Private room off the Freedom Trail.,"The North End is Boston's Little Italy.  You'll find tons of restaurants, bakeries and boutique clothing stores.   My house is one block from the harbor and one block from the freedom trail.  There is also a public pool two blocks away open during the summer.  There are public parks and playgrounds within a block of the house as well.  In late July and August, there is a feast to a different saint almost every weekend. STR396046",Boston,"West Wheeler Street, Seattle, WA 98119, United States",42.36539,-71.05438,2,81668,117515,35847,4.5,,,
201,4th floor office room,"Please read all house rules before any INSTANT BOOKING.  No instant booking for less than 3 nights during weekend visits and NO INSTANT BOOKING for reservations made more than 30 days in advance of check in date.   Exceptions can be made but only by inquiry first.   PLEASE NOTE: For MARATHON WEEKEND, INSTANT BOOKING ALLOWED ONLY FOR 3 DAY MINIMUM.......please submit inquiries for other (Website hidden by Airbnb) NOT USE INSTANT BOOKING FOR less than 3 day weekend.",Boston,"9th Avenue West, Seattle, WA 98119, United States",42.34643,-71.07503,6,94038,129885,35847,4.5,,,
202,BOSTON LUXURY FOR LESS!!NEAR BCEC $4000 for April,**** SPECIAL PRICING $4000 FOR ENTIRE MONTH April or May,Boston,"14th Avenue West, Seattle, WA 98119, United States",42.33066,-71.03984,3,211553,247400,35847,4.5,,,
203,19th Century Luxury | South End | 1BR 1BA #3,"The South End has recently become the choice neighborhood for Boston's young families, working professionals and artists, among others, and its known best for its many parks, funky shops and its acclaimed cafes and restaurants. The nearby intersection of Tremont Street and Massachusetts Avenue offers great access to the entire City by foot or public transit. The building contains five furnished one bedroom apartments and one furnished studio apartment, each of which sleeps 2-4 comfortably. All furnished apartments are available for monthly rentals. This building was re-built from the bricks in at the end of 2011. The apartments all have central AC and heat and share 2 washers and dryers located in the basement and free for people to use. Each of the apartments has a queen bed in the bedroom and a queen sleeper sofa in the living room. Please see the individual apartment pages for a full list of amenities. This location offers easy access by foot to all that the South End has to offer a",Boston,"7th Avenue West, Seattle, WA 98119, United States",42.33821,-71.07978,4,211553,247400,35847,4.5,,,
204,"Single Bedroom, Quiet Neighborhood","The South End has recently become the choice neighborhood for Boston's young families, working professionals and artists, among others, and its known best for its many parks, funky shops and its acclaimed cafes and restaurants. The nearby intersection of Tremont Street and Massachusetts Avenue offers great access to the entire City by foot or public transit. The building contains five furnished one bedroom apartments and one furnished studio apartment, each of which sleeps 2-4 comfortably. All furnished apartments are available for monthly rentals. This building was re-built from the bricks in at the end of 2011. The apartments all have central AC and heat and share 2 washers and dryers located in the basement and free for people to use. Each of the apartments has a queen bed in the bedroom and a queen sleeper sofa in the living room. Please see the individual apartment pages for a full list of amenities. This location offers easy access by foot to all that the South End has to offer a",Boston,"5th Avenue West, Seattle, WA 98119, United States",42.28719,-71.16816,6,63113,98960,35847,4.5,,,
205,"Near Hospitals, 28 Day Bking Only,OutdoorSpace","★Only Available for LongTermRentals (More than 28 days).  • Walk Score 95 -Hospitals &  Errands an easy walk • Fully equipped + stocked kitchen  • Extremely safe neighborhood  • Work nook w desk area, next to patio w water feature . Since 2013, over 10% of my Airbnb proceeds go to Boston Charities • Onsite Commercial WasherDryer FREE • 22 min to Downtown Crossing"" Boston • 12 min to Copley Place & Prudential Shops Note: All-day free luggage storage is available before CheckIn & after CheckOut.""",Boston,"11th Avenue West, Seattle, WA 98119, United States",42.34232,-71.07594,4,397103,432950,35847,4.5,,,
206,Experience Past|Enjoy Present|South End 1BR 1BA #2,"The South End has recently become the choice neighborhood for Boston's young families, working professionals and artists, among others, and its known best for its many parks, funky shops and its acclaimed cafes and restaurants. The nearby intersection of Tremont Street and Massachusetts Avenue offers great access to the entire City by foot or public transit. The building contains five furnished one bedroom apartments and one furnished studio apartment, each of which sleeps 2-4 comfortably. All furnished apartments are available for monthly rentals.  This building was re-built from the bricks in at the end of 2011. The apartments all have central AC and heat and share 2 washers and dryers located in the basement and free for people to use. Each of the apartments has a queen bed in the bedroom and a queen sleeper sofa in the living room. Please see the individual apartment pages for a full list of amenities.  This location offers easy access by foot to all that the South End has to offer",Boston,"14th Avenue West, Seattle, WA 98119, United States",42.33824,-71.08171,7,211553,247400,35847,4.5,,,
207,Private Room in Spacious Apartment1,"**I WILL HAVE A MAJOR KITCHEN RENOVATION STARTING MID-SEPTEMBER**  Private, clean, and furnished bedroom available in a historic triple decker family home. Access to wifi and full kitchen. Less than 30 minutes to Downtown Boston. Popular jogging route and golf course nearby.",Boston,"West Galer Street, Seattle, WA 98119, United States",42.30088,-71.0819,4,38373,74220,35847,4.5,,,
208,"Sweet Little House in JP, Boston","Our tiny guest room, often a favorite in a house of cool rooms, feels much like a tree house or ship's berth with a full sized bed. Our antique house in hip JP has a modern kitchen, shared bath and is a quick ride to downtown and the Medical Area.",Boston,"12th Avenue West, Seattle, WA 98119, United States",42.31658,-71.11012,4,51980,87827,35847,4.5,,,
209,"Private Floor, Private Bath, City Location","The house is in close proximity to two public transit stations and a major bus line. Our home is located in the Jamaica Plain neighborhood of the city. Jamaica Plain is a vibrant, young community with a lot to offer, and its a quick train or car ride into the center of the city.  We can provide a futon for additional sleeping accommodations if necessary.",Boston,"West Howe Street, Seattle, WA 98119, United States",42.3092,-71.11836,1,211553,247400,35847,4.5,,,
210,BACK BAY/COPLEY FIRST FLOOR ROOM,"PLEASE NOTE: For MARATHON WEEKEND, INSTANT BOOKING ALLOWED ONLY FOR 3 DAY MINIMUM. Submit inquiries for other (Website hidden by Airbnb) NOT USE INSTANT BOOKING FOR less than 3 day weekend. My home is an original Victorian townhouse in Boston's historical district.   PLEASE READ ALL RULES FOR INSTANT BOOKING..  Guests  understand this is a private home, not a hotel (compare price). Bathroom is accessed from the kitchen but kitchen is  for owner use and for storage of household items, not  guest quarters.",Boston,"12th Avenue West, Seattle, WA 98119, United States",42.34523,-71.07282,4,147229,183076,35847,4.5,,,
211,The Grand View | 5BR 2BA | Victorian Home on Redline!,"Super Clean  - Hospital Grade Sanitation Performed  -  Minimum of 5 days between occupancies! Our elegant four+ bedroom Victorian Era home with tons of light has a true neighborhood feel! It comfortably fits a large family and is centrally located just a few blocks from Savin Hill. Enjoy a short walk to the Redline of the Subway and zip into downtown! ** This rental requires a minimum booking of 30 nights. Regardless of nights physically occupied, no bookings for less than 30 nights will be accepted. Please contact us for other options in the Greater Boston Area. **",Boston,"Queen Anne Avenue North, Seattle, WA 98109, United States",42.31368,-71.0612,2,186813,222660,35847,4.5,,,
212,The Sawyer | 2BR 2.5BA | 1st Floor on Redline!,"Hospital Grade Sanitation Performed!  - Minimum of 5 days between occupancies - Safe and Sanitized Space! Due to COVID-19, we’re taking extreme care to disinfect frequently touched surfaces between reservations.  We use CDC approved products to ensure surfaces are safe and maintain vacancy between our disinfection level cleaning and your check-in. The Sawyer is what most travelers wish to find and rarely do. While easy street parking is readily available, this location is walking distance to the subway for a direct line into downtown and the historic district of Boston. This unit is a hotel-style furnished corporate condo with many extras. From the huge 4K TV in the living room to the stunning kitchen, you will find quality at every turn. Extraordinary quality & high-end design is on full display in the chef's kitchen (huge marble island / Bertazzoni 5-burner stove / Gaggenau hood / FisherPaykel Fridge / Bosch dishwasher). Even if the chef is on holiday too, there is bar seating for th",Boston,"W. Crockett St., Seattle, WA 98119, United States",42.3122,-71.0611,4,154651,190498,35847,4.5,,,
213,The Penthouse | 2BR 1BA | 4th Floor near the Redline and UMass Boston!,"Hospital Grade Sanitation Performed!  - Minimum of 5 days between occupancies - Safe and Sanitized Space! Due to COVID-19, we’re taking extreme care to disinfect frequently touched surfaces between reservations.  We use CDC approved products to ensure surfaces are safe and maintain vacancy between our disinfection level cleaning and your check-in. Our comfortable two-bedroom apartment with tons of light has a true neighborhood feel! It comfortably fits five and is centrally located just a few blocks from Upham's Corner. Enjoy a short walk to the Redline of the Subway and zip into downtown! ** This rental requires a minimum booking of 29 nights. Regardless of nights physically occupied, no bookings for less than 29 nights will be accepted. Please contact us for other options in the Greater Boston Area. **",Boston,"-11th Ave. W., Seattle, WA 98119, United States",42.32212,-71.06096,3,122489,158336,35847,4.5,,,
214,The Sky View | 3BR 1BA | City home on the Redline!,Super Clean  - Hospital Grade Sanitation Performed  -  Minimum of 5 days between occupancies! Our comfortable three-bedroom apartment with tons of light has a true neighborhood feel! It comfortably fits five (but can sleep up to 8) and is centrally located just a few blocks from Savin Hill T Station. Enjoy a short walk to the Redline of the Subway and zip into downtown!,Boston,"11th Avenue West, Seattle, WA 98119, United States",42.31371,-71.06126,4,91564,127411,35847,4.5,,,
215,City's Hippest Location/Two Bedrooms,This is a unique find.  You'll be enjoying the privacy of a  home in Boston's hippest neighborhood.  Most housing in the City are apartments so it's truly a special place to stay.  You have a private bath and a second bedroom is available if you'd like.  The deck and garden will feel like your own Oasis right in the City.,Boston,"3rd Avenue West, Seattle, WA 98119, United States",42.3036,-71.10539,3,81668,117515,35847,4.5,,,
216,The Mayhew | 2BR 1BA | 3rd Floor,"Hospital Grade Sanitation Performed!  - Minimum of 5 days between occupancies - Safe and Sanitized Space! Due to COVID-19, we’re taking extreme care to disinfect frequently touched surfaces between reservations.  We use CDC approved products to ensure surfaces are safe and maintain vacancy between our disinfection level cleaning and your check-in. Our comfortable two-bedroom apartment with tons of light has a true neighborhood feel! It comfortably fits four and is centrally located just a few blocks from Upham's Corner. Enjoy a short walk to the Redline of the Subway and zip into downtown! ** This rental requires a minimum booking of 30 nights. Regardless of nights physically occupied, no bookings for less than 30 nights will be accepted. Please contact us for other options in the Greater Boston Area. **",Boston,"1st Avenue North, Seattle, WA 98109, United States",42.32212,-71.06095,5,122489,158336,35847,4.5,,,
217,"Boston Beauty, Walk to C and B line","Hospital Grade Sanitation Performed!  - Minimum of 5 days between occupancies - Safe and Sanitized Space! Due to COVID-19, we’re taking extreme care to disinfect frequently touched surfaces between reservations.  We use CDC approved products to ensure surfaces are safe and maintain vacancy between our disinfection level cleaning and your check-in. Our comfortable two-bedroom apartment with tons of light has a true neighborhood feel! It comfortably fits four and is centrally located just a few blocks from Upham's Corner. Enjoy a short walk to the Redline of the Subway and zip into downtown! ** This rental requires a minimum booking of 30 nights. Regardless of nights physically occupied, no bookings for less than 30 nights will be accepted. Please contact us for other options in the Greater Boston Area. **",Boston,"West Olympic Place, Seattle, WA 98119, United States",42.34171,-71.14851,2,148466,184313,35847,4.5,,,
218,The Alameda 2 | 2BR 1BA | Brookline Area with easy and free parking!,"Hospital Grade Sanitation Performed!  - Minimum of 5 days between occupancies - Safe and Sanitized Space! Due to COVID-19, we’re taking extreme care to disinfect frequently touched surfaces between reservations.  We use CDC approved products to ensure surfaces are safe and maintain vacancy between our disinfection level cleaning and your check-in. Our comfy three-bedroom apartment has tons of light, situated in a leafy Boston neighborhood! It comfortably fits six and is conveniently located next to Brookline and Newton. Enjoy a short walk to the Train or Bus,  zip into downtown! And street parking is incredibly easy here!  No meters, no parking restrictions and no parking limits.  Take a look at the pictures to see what parking is always like! ** Monthly stays only.  Please contact us for other options in the Greater Boston Area**",Boston,"10th Avenue West, Seattle, WA 98119, United States",42.29192,-71.15407,10,122489,158336,35847,4.5,,,
219,Houseboat in Boston Harbor,Staying on the houseboat is a unique and  very fun way to visit Boston. Many of my guests say they love visiting the city sights but can not wait to come home to the Blue Pearl and the relaxation that happens when you stay on the water.  Walk to area attractions. Spend a busy day sightseeing in the city and return each evening to the peacefulness of being on the water. Sip a cocktail on one of two decks and watch the boats in the harbor.  Be rocked to sleep each night.  Parking $25 per night.,Boston,"3rd Avenue West, Seattle, WA 98119, United States",42.37579,-71.04981,2,366178,402025,35847,4.5,,,
220,Getaway in Historic Charlestown,"First floor of a three story wooden framed home, built in 1875. A  totaly private space. There is a good sized living room, a bedroom with a queen size sleigh bed and a full kitchen.  The 'cozy' bathroom was added in 2012.  Maximum of TWO people.",Boston,"West Boston Street, Seattle, WA 98119, United States",42.37808,-71.06343,4,180628,216475,35847,4.5,,,
221,1 Bed in Charming Southie Townhouse near BCEC,"One very cozy Private Bedroom in shared house. Includes shared full bathroom and access to main floor. I'm a transplanted southerner, and treat my guests to a full B&B experience, with yummy breakfast available every day of their visit. House features two adorable cats, who may likely hide your entire stay. My home is a 10 minute walk from the convention center, close to all the hot-spots in the Seaport and South Boston area and four blocks from the beach!",Boston,"6th Avenue West, Seattle, WA 98119, United States",42.33477,-71.04995,4,196709,232556,35847,4.5,,,
222,Trendy Fun Spot|Historic South End | 1BR 1BA #1,"The South End has recently become the choice neighborhood for Boston's young families, working professionals and artists, among others, and its known best for its many parks, funky shops and its acclaimed cafes and restaurants. The nearby intersection of Tremont Street and Massachusetts Avenue offers great access to the entire City by foot or public transit. The building contains five furnished one bedroom apartments and one furnished studio apartment, each of which sleeps 2-4 comfortably. All furnished apartments are available for monthly rentals. This building was re-built from the bricks in at the end of 2011. The apartments all have central AC and heat and share 2 washers and dryers located in the basement and free for people to use. Each of the apartments has a queen bed in the bedroom and a queen sleeper sofa in the living room. Please see the individual apartment pages for a full list of amenities. This location offers easy access by foot to all that the South End has to offer a",Boston,"10th Avenue West, Seattle, WA 98119, United States",42.33922,-71.08141,2,211553,247400,35847,4.5,,,
223,Spacious 1 bed facing State House,"Spacious 1 bed facing the State House and the Boston Common. Bright, open layout with breakfast bar, queen size bed, great closet space and nice bathroom. Concierge building with elevator.",Boston,"13th Avenue West, Seattle, WA 98119, United States",42.35893,-71.06331,2,180628,216475,35847,4.5,,,
224,Boston / Charlestown Apartment,"Spacious 1 bed facing the State House and the Boston Common. Bright, open layout with breakfast bar, queen size bed, great closet space and nice bathroom. Concierge building with elevator.",Boston,"10th Avenue West, Seattle, WA 98119, United States",42.37755,-71.0628,3,87853,123700,35847,4.5,,,
225,Unique Find: At Home in the City!,A unique find - at home in Boston's hippest neighborhood. You'll have a private deck and garden for your kids to run around in.   It's a short trip from the airport and close to the center of town and public transportation.,Boston,"14th Avenue West, Seattle, WA 98119, United States",42.30581,-71.1126,3,644503,680350,35847,4.5,,,
226,AVAILABLE NOW: Private room & shared bath,"Our home has a private room on third floor with shared bath.  It's quiet, dean, equipped and accessible to 51 bus. 45 mins to NEU and BC. Room is rented to one person; no couples/pets/children. No access to kitchen.",Boston,"8th Avenue West, Seattle, WA 98119, United States",42.29424,-71.13183,2,-4922,30925,35847,4.5,,,
227,6 miles away from downtown Boston!,"Nice and cozy apartment about 6 miles away to downtown Boston, and only  30 minutes via public transportation with plenty of street parking. It is a 5 minute walk from Roslindale Village where you can find public transportation.",Boston,"3rd Avenue West, Seattle, WA 98119, United States",42.28588,-71.12491,2,26003,61850,35847,4.5,,,
228,Room for rent in shared apartment,"Furnished bedroom (approx. 12'x12') with full-sized bed, nightstand, and dresser available in huge (1600 square feet) 3BR apartment available. Kitchen has stainless appliances and marble counter-tops, and is equipped with garbage disposal and dishwasher, in addition to normal kitchen equipment (stove, oven, fridge/freezer (with ice maker), toaster, microwave, coffee-maker, etc.).",Boston,"Gilman Drive West, Seattle, WA 98119, United States",42.30805,-71.04966,2,37136,72983,35847,4.5,,,
229,"★Discounted★ NearHospitals★2floors★ 2 Baths,2beds","1200ft² / 111m² 2-level apartment w 3 private entrances, 2 full bathrooms, no outside space.  • Walk Score 95 (most historic sights & errands accomplished on foot) . Parking Available for plus $25 Here • 2 workspaces • Mattresses are memory foam • Fully equipped + stocked kitchen ★ Since 2013, over 10% of my Airbnb proceeds go to Boston Charities • 5min to downtown Boston via43 . shared complementary washer + dryer in foyer Art, sculpture, books, DVD's make this listing unique!",Boston,"6th Avenue West, Seattle, WA 98119, United States",42.34232,-71.07594,2,393392,429239,35847,4.5,,,
230,*$89 Special!  BOSTONS BEST!!* Minutes to Center*,Excellent Sunny Private Apartment in a Historic Victorian Row House.  Minutes to the city center and attractions.,Boston,"7th Avenue West, Seattle, WA 98119, United States",42.32852,-71.09539,4,173206,209053,35847,4.5,,,
231,$79 Special!!  Minutes to Center!  Private Space,Comfortable private guest room with private bath available for you long or short term stay.   This listing does not have any shared spaces.   You enter from the main hall stairs of the building and do not pass through anyone else's living space.,Boston,"9th Avenue West, Seattle, WA 98119, United States",42.32819,-71.09405,2,148466,184313,35847,4.5,,,
232,"Modern Loft, 1700 SqFt. Location!","Large, beautiful and seriously centrally located in our favorite city!",Boston,"10th Avenue West, Seattle, WA 98119, United States",42.3558,-71.06104,2,304328,340175,35847,4.5,,,
233,Private Room in Spacious Apartment3,"Private, clean, and furnished bedroom available in a historic triple decker family home. Comfortably fits two people, access to wifi and full kitchen. Less than 30 minutes to Downtown Boston. Popular jogging route and golf course nearby.",Boston,"West Wheeler Street, Seattle, WA 98119, United States",42.29996,-71.0806,2,61876,97723,35847,4.5,,,
234,Private Room in Spacious Apartment2,"**I WILL HAVE A MAJOR KITCHEN RENOVATION STARTING MID-SEPTEMBER** Private, clean, and furnished bedroom available in a historic triple decker family home. Guest have access to wifi and full kitchen. Less than 30 minutes to Downtown Boston. Popular jogging route and golf course nearby.",Boston,"9th Avenue West, Seattle, WA 98119, United States",42.29822,-71.07621,2,39610,75457,35847,4.5,,,
235,2BR. Heart of South End. Walk to Marathon finish!,"You'll love staying in our home while we're away: a 2 bedroom, 2 bathroom penthouse duplex (2 levels), with roof deck, on quiet tree-lined Hanson Street, just off of Tremont Str upeet between Berkeley and Clarendon Streets. Steps to Boston Center for the Arts (BCA) / Calderwood Pavillion, and all of the great South End restaurants on Tremont Street, Shawmut Avenue, and SoWA. If you're allergic, be aware that a dog lives here when you're not occupying the unit!",Boston,"5th Avenue West, Seattle, WA 98119, United States",42.34367,-71.0708,4,440398,476245,35847,4.5,,,
236,GORGEOUS WATER FRT NORTH END STUDIO,"You'll love staying in our home while we're away: a 2 bedroom, 2 bathroom penthouse duplex (2 levels), with roof deck, on quiet tree-lined Hanson Street, just off of Tremont Str upeet between Berkeley and Clarendon Streets. Steps to Boston Center for the Arts (BCA) / Calderwood Pavillion, and all of the great South End restaurants on Tremont Street, Shawmut Avenue, and SoWA. If you're allergic, be aware that a dog lives here when you're not occupying the unit!",Boston,"28th Ave NW, Seattle, WA 98107, United States",42.36853,-71.05363,6,118778,154625,35847,4.5,,,
237,Private room in house,"You'll love staying in our home while we're away: a 2 bedroom, 2 bathroom penthouse duplex (2 levels), with roof deck, on quiet tree-lined Hanson Street, just off of Tremont Str upeet between Berkeley and Clarendon Streets. Steps to Boston Center for the Arts (BCA) / Calderwood Pavillion, and all of the great South End restaurants on Tremont Street, Shawmut Avenue, and SoWA. If you're allergic, be aware that a dog lives here when you're not occupying the unit!",Boston,"Northwest 61st Street, Seattle, WA 98107, United States",42.2909,-71.13024,2,75483,111330,35847,4.5,,,
238,Convenient Boston Hotel Alternative,This is a cozy yet spacious one bedroom unit with everything you need to make your stay a comfortable one!,Boston,"Northwest 61st Street, Seattle, WA 98107, United States",42.29053,-71.14106,12,111356,147203,35847,4.5,,,
239,"Boston Center, Sleeps 1 to 4 people","Best location! the condo that comfortably accommodates up to four guests. Very spacious. Only 10 minutes from most tourist sites, grocery stores, public parking, banks, post offices, restaurants, fitness centers, waterfront, museums and trains/buses. Very safe, well lit, with an elevator.",Boston,"Northwest 56th Street, Seattle, WA 98107, United States",42.35929,-71.06086,2,273403,309250,35847,4.5,,,
240,5 ★ Victorian Dream,"Our commitment to guest comfort and wellness is even more important during the spread of covid-19. In addition to providing a thoroughly customized modern space, we have added extra features to help guests maintain their health and cultivate calmness. Beyond our superior cleaning standards, we have incorporated CDC recommended measures. This is your restful retreat with social distance amist the hustle and bustle of the city.",Boston,"NW 57th St, Seattle, WA 98107, United States",42.34308,-71.07316,2,174443,210290,35847,4.5,,,
241,✔Arlington✔Skydeck ✔Walk Score 95✔Full Kitchen,"Arlington Suite with ensuite bathroom and access to SkyDeck with 360°  views of Boston skyline. • Walk Score 95 (most errands accomplished on foot)  • Fully equipped  kitchen  • Onsite washer + dryer ★ Since 2013, over 10% of my Airbnb proceeds go to Boston Charities • 5min to downtown Boston • 4th floor “glass” barefoot balcony just off the kitchen and dining room Note: You may share the space with me & up to 2 guests in Berklee Suite. We ask for 10pm-8am QUIET TIME.",Boston,"Northwest 59th Street, Seattle, WA 98107, United States",42.34232,-71.07595,2,157125,192972,35847,4.5,,,
242,HANCOCK TOWER/COPLEY ROOM,"PLEASE NOTE:    For MARATHON WEEKEND, INSTANT BOOKING ALLOWED  ONLY FOR 3 DAY MINIMUM.......please submit inquiries for other (Website hidden by Airbnb) NOT USE INSTANT BOOKING FOR less than 3 day weekend.",Boston,"Northwest Market Street, Seattle, WA 98107, United States",42.34644,-71.07481,4,137333,173180,35847,4.5,,,
243,"Easy access to Airport, Downtown, Seaport. Fenway","First floor unit of a 2 family house.  Lots of character , not a vanilla condo.  5 rooms with 2 bdrm w porch and yard. Wi-Fi and sat TV. Well equipped kitchen.10 min ( 5 blocks) walk to Blue Line (Wood Island or 1 block to bus 120), beach, The comfort of home!! Nice beach, tennis courts, kids playground, bike rentals all within walking distance. Early morning flight, wake up right next to Logan Airport.  Seaport District, Fenway Park, Theater District. Easy access.",Boston,"26th Avenue Northwest, Seattle, WA 98107, United States",42.38362,-71.02023,4,174443,210290,35847,4.5,,,
244,Spacious 1 bdrm in Beacon Hill,"First floor unit of a 2 family house.  Lots of character , not a vanilla condo.  5 rooms with 2 bdrm w porch and yard. Wi-Fi and sat TV. Well equipped kitchen.10 min ( 5 blocks) walk to Blue Line (Wood Island or 1 block to bus 120), beach, The comfort of home!! Nice beach, tennis courts, kids playground, bike rentals all within walking distance. Early morning flight, wake up right next to Logan Airport.  Seaport District, Fenway Park, Theater District. Easy access.",Boston,"26th Avenue Northwest, Seattle, WA 98107, United States",42.36076,-71.06399,2,118778,154625,35847,4.5,,,
245,Private room in Boston,"Friendly neighborhood, close to T, plenty of street parking.",Boston,"Northwest 56th Street, Seattle, WA 98107, United States",42.31218,-71.10473,2,63113,98960,35847,4.5,,,
246,Cozy JP Studio-Great Location!,"Our 425 sf apartment is quiet, private, and ideally situated in the heart of JP-a 4 min. walk to the Orange Line subway and buses. It offers a super comfortable bed, a full size bath, and all the necessities-wifi, cable TV, kitchenette with Nespresso, dining nook, and free on-street parking",Boston,"NW 60th St, Seattle, WA 98107, United States",42.31748,-71.10819,4,75483,111330,35847,4.5,,,
247,"Studio Apt. for Rent in South End, ","Friendly neighborhood, close to T, plenty of street parking.",Boston,"Northwest 59th Street, Seattle, WA 98107, United States",42.34022,-71.075,2,181865,217712,35847,4.5,,,
248,HynesConventionCtr-5min-Lge Rm-Pvt Bath,"Upscale Area-Center Boston-Hynes Convention Ctr, Hotels: Marriott, Copley Plaza, Westin, Hilton, Sheraton, 5 buses, Amtrak, Commuter, Green, Silver & Orange MBTA local trains, Airport Bus, Newbury St. Shopping, restaurants, Theatre, Hospitals, Park, Midtown, 10 min, Berkeley Music College, Northeastern Univ, Simmons College, NE Conservatory 5 min, Financial District 15 mins. Prudential Offices/Shopping 2 min, Copley Place Mall 3 min, John Hancock, Liberty Mutual-Marathon Finish Line 5 mins away.",Boston,"Northwest 56th Street, Seattle, WA 98107, United States",42.34502,-71.0803,2,91564,127411,35847,4.5,,,
249,BostonCtrBackBay-Pvt Bath&Rm-Comfy Bed,"UpscaleBoston-Hynes Convention Ctr, Hotels: Marriott, Copley, Westin, Hilton, Sheraton, 5 buses, Amtrak, Commuter rail, Green, Silver & Orange local trains, Airport Bus, Newbury St., theatre, Hospitals, 10 min, Berkeley, Northeastern, Simmons, NE Conservatory 5 min, Financial District 15 mins. Prudential Ctr. Offices/Shopping 2 mins., Copley Place 3 min-Marathon Finish Line 5 mins.  Regular Check-in 10 am-10 pm. $15 fee Late arrival.  Early Check-in 12 am - 6 am fee $25.00 Billed after arrival",Boston,"Northwest 56th Street, Seattle, WA 98107, United States",42.34373,-71.08224,1,91564,127411,35847,4.5,,,
250,Duplex Penthouse in Longwood Area,"Traditional Brownstone on a tree lined street located 5 minutes walk form the Longwood Medical Area. Top floor duplex in a 3rd floor walk-up, 1 bedroom with full bath overlooking an open living room also with a full bath.   Laundry in the unit, eat in kitchen with granite counters and a deck off the bedroom. There is an offstreet parking spot available to rent for $150/month.",Boston,"Northwest 61st Street, Seattle, WA 98107, United States",42.33285,-71.10115,4,81668,117515,35847,4.5,,,
251,4 bedroom Victorian Condo unit,"Upscale Area-Center Boston-Hynes Convention Ctr, Hotels: Marriott, Copley Plaza, Westin, Hilton, Sheraton, 5 buses, Amtrak, Commuter, Green, Silver & Orange MBTA local trains, Airport Bus, Newbury St. Shopping, restaurants, Theatre, Hospitals, Park, Midtown, 10 min, Berkeley Music College, Northeastern Univ, Simmons College, NE Conservatory 5 min, Financial District 15 mins. Prudential Offices/Shopping 2 min, Copley Place Mall 3 min, John Hancock, Liberty Mutual-Marathon Finish Line 5 mins away.",Boston,"Northwest 60th Street, Seattle, WA 98107, United States",42.32051,-71.11216,6,507196,543043,35847,4.5,,,
252,Cozy rooms with parking and Wi-Fi 波士顿近郊舒适的睡房附带免费｡｡,"Our neighborhood is 10 miles away to Downtown Boston, going there by T could be a lengthy trip. You need 20 min. by bus to T station and 25 min. by subway T  to Downtown. Bus stop is at the street corner. Driving is better approach in the winter. 我们的房子离波士顿市中心直线距离10英里, 开车不堵车的情况下去市中心要半小时, 坐地铁要50分钟到一小时｡出门拐角有一个汽车站, 上下班时间每15分钟一班车到地铁站澄线终点森林山(Forest Hill),坐汽车的时间约需15分钟,从森林山地铁站到波士顿市中心(downtown crossing)约需25分钟｡冬天开车是最好的选择, 因为有时公交车不太准时｡我们有公交车的时刻表｡需要请咨询｡ 我们为客人提供免费停车和网络",Boston,"Northwest 56th Street, Seattle, WA 98107, United States",42.27176,-71.16759,2,50743,86590,35847,4.5,,,
253,BOSTON 2 Room + private bath for 3 walk to Train,"***Please note if you require both rooms for 2 people you will need to book as 3***** This master suite [The Lion] has a separate room within the room for a third person with a twin bed. A comfortable California KING sized bed , a flat screen Smart TV, skylights (with blinds). Velvet curtains darken the room for deep rest. Large en suite bathroom with walk in shower, whirlpool tub and dual sinks fully provisioned with shampoo, conditioner, shower gel and hair dryers. Walk to everything!",Boston,"Northwest 60th Street, Seattle, WA 98107, United States",42.30844,-71.11726,2,75483,111330,35847,4.5,,,
254,Long-term Rental: Single Room/Sh Bath/No Cooking,"I have two private rooms that I rent individually on the top floor of my sunny, spacious, newly renovated four bedroom condo with a shared bath available for long-term stay. We are in front of the #51 bus stop that takes you to the commuter rail.",Boston,"Seattle, WA 98107, United States",42.29317,-71.13016,4,-3685,32162,35847,4.5,,,
255,Private Room in a One Family House,"Upscale Area-Center Boston-Hynes Convention Ctr, Hotels: Marriott, Copley Plaza, Westin, Hilton, Sheraton, 5 buses, Amtrak, Commuter, Green, Silver & Orange MBTA local trains, Airport Bus, Newbury St. Shopping, restaurants, Theatre, Hospitals, Park, Midtown, 10 min, Berkeley Music College, Northeastern Univ, Simmons College, NE Conservatory 5 min, Financial District 15 mins. Prudential Offices/Shopping 2 min, Copley Place Mall 3 min, John Hancock, Liberty Mutual-Marathon Finish Line 5 mins away.",Boston,"22nd Avenue Northwest, Seattle, WA 98107, United States",42.35384,-71.16795,2,86616,122463,35847,4.5,,,
256,Entire loft in Boston,"Live like a townie. Jamaica Plain loft with 2 proper beds (queen and twin), 2 futons. 18 foot ceilings make for an airy open bright space. local parks. 2 blocks from the subway, minutes from downtown Boston!!",Boston,"24th Avenue Northwest, Seattle, WA 98107, United States",42.30693,-71.10789,4,132385,168232,35847,4.5,,,
